idx irq        fired       rxpkts       txpkts         cpus name
  0 317          397            0            0        32-63 mlx5_async0
  1 318            0      3168294      1498164           16 mlx5_comp0
  2 341            0      3022269      1567487           17 mlx5_comp1
  3 342            0      3010607      1370424           18 mlx5_comp2
  4 343            0      3083202      1498002           19 mlx5_comp3
  5 344            0      3134943      1531320           20 mlx5_comp4
  6 345            0      3006352      1475603           21 mlx5_comp5
  7 346            0      2964216      1582748           22 mlx5_comp6
  8 347            0      2753811      1506073           23 mlx5_comp7
total            397     24143694     12029821
