idx irq        fired       rxpkts       txpkts         cpus name
  0 327        50642            0            0         0-31 mlx5_async0
  1 328       582781      1506493       746990           32 mlx5_comp0
  2 539       570571      1587697       758418           33 mlx5_comp1
  3 540       574135      1536504       768877           34 mlx5_comp2
  4 541       575209      1479872       760827           35 mlx5_comp3
  5 542       563094      1528673       735450           36 mlx5_comp4
  6 543       577268      1481051       748341           37 mlx5_comp5
  7 544       565459      1587127       755533           38 mlx5_comp6
  8 545       614608      1402912       750804           39 mlx5_comp7
total        4673767     12110329      6025240
