idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      4646406      2203525           32 mlx5_comp0
  2 539            0      4692023      2323044           33 mlx5_comp1
  3 540            0      4494465      2245667           34 mlx5_comp2
  4 541            0      4544317      2119263           35 mlx5_comp3
  5 542            0      4412910      2270669           36 mlx5_comp4
  6 543            0      4243408      2159160           37 mlx5_comp5
  7 544            0      4722077      2358619           38 mlx5_comp6
  8 545            0      4316638      2345082           39 mlx5_comp7
total            127     36072244     18025029
