idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328           17      7648040      3778765           32 mlx5_comp0
  2 529            4      7634097      3815409           33 mlx5_comp1
  3 530           21      7450138      3591706           34 mlx5_comp2
  4 531            6      7561783      3554703           35 mlx5_comp3
  5 532           16      7891900      3724732           36 mlx5_comp4
  6 533           40      7180633      3799436           37 mlx5_comp5
  7 534           18      7109262      3946902           38 mlx5_comp6
  8 535           34      7598047      3823639           39 mlx5_comp7
total            285     60073900     30035292
