idx irq        fired       rxpkts       txpkts         cpus name
  0 317          445            0            0        32-63 mlx5_async0
  1 318           59      4557958      2349603           16 mlx5_comp0
  2 341           13      4417597      2186500           17 mlx5_comp1
  3 342            4      4544231      2362795           18 mlx5_comp2
  4 343            0      4742604      2203595           19 mlx5_comp3
  5 344           98      4266437      2132843           20 mlx5_comp4
  6 345            4      4707862      2242957           21 mlx5_comp5
  7 346            0      4497137      2266439           22 mlx5_comp6
  8 347            3      4383080      2278162           23 mlx5_comp7
total            626     36116906     18022894
