idx irq        fired       rxpkts       txpkts         cpus name
  0 317          397            0            0        32-63 mlx5_async0
  1 318            0      8457089      4218796           16 mlx5_comp0
  2 341            0      8442250      4208519           17 mlx5_comp1
  3 342            0      8069446      4227663           18 mlx5_comp2
  4 343            0      8466774      4214059           19 mlx5_comp3
  5 344            0      8424216      4211618           20 mlx5_comp4
  6 345            0      8733276      4229611           21 mlx5_comp5
  7 346            0      8423783      4030519           22 mlx5_comp6
  8 347            0      8428112      4364632           23 mlx5_comp7
total            397     67444946     33705417
