idx irq        fired       rxpkts       txpkts         cpus name
  0 327          145            0            0         0-31 mlx5_async0
  1 328            0      6391439      2831633           32 mlx5_comp0
  2 529            0      6308779      3157158           33 mlx5_comp1
  3 530            0      5888986      3113648           34 mlx5_comp2
  4 531            0      6062898      2950238           35 mlx5_comp3
  5 532            0      6060341      2939240           36 mlx5_comp4
  6 533            0      5655175      3028611           37 mlx5_comp5
  7 534            0      6007305      3003013           38 mlx5_comp6
  8 535            0      5702232      3009057           39 mlx5_comp7
total            145     48077155     24032598
