idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328           23      7641447      3736556           32 mlx5_comp0
  2 529           18      7543702      3734156           33 mlx5_comp1
  3 530           37      7423192      3744880           34 mlx5_comp2
  4 531            8      7781982      3773688           35 mlx5_comp3
  5 532           15      7189423      3786084           36 mlx5_comp4
  6 533           56      7228079      3786755           37 mlx5_comp5
  7 534           35      7628218      3714708           38 mlx5_comp6
  8 535           49      7629139      3755665           39 mlx5_comp7
total            369     60065182     30032492
