idx irq        fired       rxpkts       txpkts         cpus name
  0 327          153            0            0         0-31 mlx5_async0
  1 328          341      7215670      3576977           32 mlx5_comp0
  2 539          320      7201700      4798193           33 mlx5_comp1
  3 540          334      9593400      3540811           34 mlx5_comp2
  4 541          346      7933536      2831182           35 mlx5_comp3
  5 542          321      8819707      4408601           36 mlx5_comp4
  6 543          312      7485308      3967591           37 mlx5_comp5
  7 544          337      5664566      3609019           38 mlx5_comp6
  8 545          323      7033497      3742231           39 mlx5_comp7
total           2787     60947384     30474605
