idx irq        fired       rxpkts       txpkts         cpus name
  0 327          186            0            0         0-31 mlx5_async0
  1 328          647      7658612      3237211           32 mlx5_comp0
  2 539          587      7265436      3541213           33 mlx5_comp1
  3 540          600      6133076      3430067           34 mlx5_comp2
  4 541          380      6340409      3638951           35 mlx5_comp3
  5 542          568      7082394      3066310           36 mlx5_comp4
  6 543          494      6105041      3646104           37 mlx5_comp5
  7 544          587      7600709      3784559           38 mlx5_comp6
  8 545          540      6859054      3173315           39 mlx5_comp7
total           4589     55044731     27517730
