idx irq        fired       rxpkts       txpkts         cpus name
  0 327          178            0            0         0-31 mlx5_async0
  1 328          846      6845385      3553547           32 mlx5_comp0
  2 539          787      6148504      3125246           33 mlx5_comp1
  3 540          755      5401245      3205844           34 mlx5_comp2
  4 541          405      6315098      3420266           35 mlx5_comp3
  5 542          729      6316610      3150682           36 mlx5_comp4
  6 543          636      7422241      3718175           37 mlx5_comp5
  7 544          713      7108313      2699030           38 mlx5_comp6
  8 545          676      6411632      3107223           39 mlx5_comp7
total           5725     51969028     25980013
