idx irq        fired       rxpkts       txpkts         cpus name
  0 327          164            0            0         0-31 mlx5_async0
  1 328          544      4385893      2258185           32 mlx5_comp0
  2 539          474      4525019      2278425           33 mlx5_comp1
  3 540          506      4266224      2280234           34 mlx5_comp2
  4 541          590      4703197      2263059           35 mlx5_comp3
  5 542          544      4805422      2227384           36 mlx5_comp4
  6 543          588      4517122      2235974           37 mlx5_comp5
  7 544          584      4320091      2243118           38 mlx5_comp6
  8 545          474      4556903      2244208           39 mlx5_comp7
total           4468     36079871     18030587
