idx irq        fired       rxpkts       txpkts         cpus name
  0 327          178            0            0         0-31 mlx5_async0
  1 328          611      3207940      1492851           32 mlx5_comp0
  2 539          633      2955741      1506668           33 mlx5_comp1
  3 540          704      3019505      1509051           34 mlx5_comp2
  4 541          703      2786479      1505453           35 mlx5_comp3
  5 542          820      3207390      1504867           36 mlx5_comp4
  6 543          750      2951224      1511217           37 mlx5_comp5
  7 544          743      3089808      1493669           38 mlx5_comp6
  8 545          465      2854885      1498223           39 mlx5_comp7
total           5607     24072972     12021999
