idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            0      7359766      3822462           32 mlx5_comp0
  2 539            3      7930633      3787946           33 mlx5_comp1
  3 540            6      7308372      3597609           34 mlx5_comp2
  4 541          109      6781354      3709776           35 mlx5_comp3
  5 542            8      7134994      3761278           36 mlx5_comp4
  6 543           12      7723144      3489439           37 mlx5_comp5
  7 544            4      7311831      3845940           38 mlx5_comp6
  8 545            8      7937846      3714817           39 mlx5_comp7
total            279     59487940     29729267
