idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      4468892      2257354           32 mlx5_comp0
  2 539            0      4284505      2230975           33 mlx5_comp1
  3 540            0      4517880      2352955           34 mlx5_comp2
  4 541            0      4702621      2256823           35 mlx5_comp3
  5 542            0      4756765      2377074           36 mlx5_comp4
  6 543            0      4514920      2138672           37 mlx5_comp5
  7 544            0      4280852      2140462           38 mlx5_comp6
  8 545            0      4542187      2270185           39 mlx5_comp7
total            127     36068622     18024500
