idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328           16      2962738      1479382           32 mlx5_comp0
  2 539           17      2947504      1478415           33 mlx5_comp1
  3 540           10      3066441      1514354           34 mlx5_comp2
  4 541           13      2911317      1476576           35 mlx5_comp3
  5 542            6      2959632      1503007           36 mlx5_comp4
  6 543            8      3091125      1527497           37 mlx5_comp5
  7 544            3      3124863      1530145           38 mlx5_comp6
  8 545           57      3009376      1512346           39 mlx5_comp7
total            257     24072996     12021722
