idx irq        fired       rxpkts       txpkts         cpus name
  0 327        12630            0            0         0-31 mlx5_async0
  1 328       299144      7615535      3014826           32 mlx5_comp0
  2 529       280417      7326368      3689027           33 mlx5_comp1
  3 530       313240      6924263      3458968           34 mlx5_comp2
  4 531       269861      7070063      3870220           35 mlx5_comp3
  5 532       304851      7657457      3422784           36 mlx5_comp4
  6 533       291263      6238415      3470616           37 mlx5_comp5
  7 534       295679      7065377      3562339           38 mlx5_comp6
  8 535       295600      6720177      3819610           39 mlx5_comp7
total        2362685     56617655     28308390
