idx irq        fired       rxpkts       txpkts         cpus name
  0 327        16256            0            0         0-31 mlx5_async0
  1 328       311778      6565485      3299835           32 mlx5_comp0
  2 539       310226      6831136      3225292           33 mlx5_comp1
  3 540       302789      6619328      3397943           34 mlx5_comp2
  4 541       305043      6823892      3193216           35 mlx5_comp3
  5 542       293389      6388345      3413030           36 mlx5_comp4
  6 543       306854      6551176      3363004           37 mlx5_comp5
  7 544       307564      6704712      3240331           38 mlx5_comp6
  8 545       298437      6610122      3407875           39 mlx5_comp7
total        2452336     53094196     26540526
