idx irq        fired       rxpkts       txpkts         cpus name
  0 327        29597            0            0         0-31 mlx5_async0
  1 328       394950      3069263      1491887           32 mlx5_comp0
  2 529       383325      3004942      1503137           33 mlx5_comp1
  3 530       369899      3129738      1493135           34 mlx5_comp2
  4 531       380696      2943843      1515465           35 mlx5_comp3
  5 532       393277      2972576      1511084           36 mlx5_comp4
  6 533       391574      2923893      1512745           37 mlx5_comp5
  7 534       380451      2976375      1498595           38 mlx5_comp6
  8 535       388458      3069843      1507365           39 mlx5_comp7
total        3112227     24090473     12033413
