idx irq        fired       rxpkts       txpkts         cpus name
  0 327          197            0            0         0-31 mlx5_async0
  1 328          914      2745943      1463484           32 mlx5_comp0
  2 539          817      3145029      1503824           33 mlx5_comp1
  3 540          824      3056075      1505963           34 mlx5_comp2
  4 541          407      2963436      1497280           35 mlx5_comp3
  5 542          768      2979252      1507497           36 mlx5_comp4
  6 543          622      2925348      1500559           37 mlx5_comp5
  7 544          807      3066232      1503197           38 mlx5_comp6
  8 545          714      3206433      1540948           39 mlx5_comp7
total           6070     24087748     12022752
