idx irq        fired       rxpkts       txpkts         cpus name
  0 327        15164            0            0         0-31 mlx5_async0
  1 328       297153      5545095      3070744           32 mlx5_comp0
  2 539       308222      5948996      3057188           33 mlx5_comp1
  3 540       306213      6201462      3079158           34 mlx5_comp2
  4 541       310914      5851179      3008767           35 mlx5_comp3
  5 542       298148      6448728      3000097           36 mlx5_comp4
  6 543       315727      5981430      2924258           37 mlx5_comp5
  7 544       302949      6013017      2966852           38 mlx5_comp6
  8 545       302919      6072767      2920044           39 mlx5_comp7
total        2457409     48062674     24027108
