idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328           19      4350995      2174344           32 mlx5_comp0
  2 529            9      4563761      2216976           33 mlx5_comp1
  3 530           15      4389703      2191766           34 mlx5_comp2
  4 531            0      4309445      2362489           35 mlx5_comp3
  5 532            6      4200826      2362539           36 mlx5_comp4
  6 533           54      4595515      2224451           37 mlx5_comp5
  7 534           21      4895549      2273751           38 mlx5_comp6
  8 535           27      4811506      2235196           39 mlx5_comp7
total            279     36117300     18041512
