idx irq        fired       rxpkts       txpkts         cpus name
  0 327          211            0            0         0-31 mlx5_async0
  1 328          835      4350958      2180574           32 mlx5_comp0
  2 529          849      4532672      2268536           33 mlx5_comp1
  3 530          796      4791920      2238642           34 mlx5_comp2
  4 531          832      4169754      2269679           35 mlx5_comp3
  5 532          729      4765794      2293536           36 mlx5_comp4
  6 533          603      4475861      2277195           37 mlx5_comp5
  7 534          856      4543383      2243248           38 mlx5_comp6
  8 535          668      4448262      2258124           39 mlx5_comp7
total           6379     36078604     18029534
