idx irq        fired       rxpkts       txpkts         cpus name
  0 327          177            0            0         0-31 mlx5_async0
  1 328          557      2862898      1490450           32 mlx5_comp0
  2 539          502      3183997      1499891           33 mlx5_comp1
  3 540          560      3021890      1494883           34 mlx5_comp2
  4 541          636      3087607      1503071           35 mlx5_comp3
  5 542          534      3147951      1508228           36 mlx5_comp4
  6 543          615      2764850      1512888           37 mlx5_comp5
  7 544          575      3052691      1503102           38 mlx5_comp6
  8 545          515      2950330      1508602           39 mlx5_comp7
total           4671     24072214     12021115
