idx irq        fired       rxpkts       txpkts         cpus name
  0 317          430            0            0        32-63 mlx5_async0
  1 318            0      1522998       773056           16 mlx5_comp0
  2 341            0      1481026       753950           17 mlx5_comp1
  3 342            0      1559987       720567           18 mlx5_comp2
  4 343            0      1525806       772040           19 mlx5_comp3
  5 344            0      1547943       729510           20 mlx5_comp4
  6 345            0      1468995       759902           21 mlx5_comp5
  7 346            0      1455334       773850           22 mlx5_comp6
  8 347            0      1555869       735208           23 mlx5_comp7
total            430     12117958      6018083
