idx irq        fired       rxpkts       txpkts         cpus name
  0 327          155            0            0         0-31 mlx5_async0
  1 328          379      4752992      2310257           32 mlx5_comp0
  2 539          365      4446606      2283647           33 mlx5_comp1
  3 540          388      4697625      2319495           34 mlx5_comp2
  4 541          388      4356794      2268649           35 mlx5_comp3
  5 542          341      4454965      2174008           36 mlx5_comp4
  6 543          361      4205232      2246141           37 mlx5_comp5
  7 544          360      4809817      2167921           38 mlx5_comp6
  8 545          362      4358172      2264796           39 mlx5_comp7
total           3099     36082203     18034914
