idx irq        fired       rxpkts       txpkts         cpus name
  0 327         9971            0            0         0-31 mlx5_async0
  1 328       282741      8743154      4435455           32 mlx5_comp0
  2 529       291732      6963013      4068666           33 mlx5_comp1
  3 530       310185      8249899      2679826           34 mlx5_comp2
  4 531       308634      7040548      3481221           35 mlx5_comp3
  5 532       306613      5723067      3517969           36 mlx5_comp4
  6 533       274638      8897843      4450674           37 mlx5_comp5
  7 534       303758      7904460      3156578           38 mlx5_comp6
  8 535       285457      6309306      4124848           39 mlx5_comp7
total        2373729     59831290     29915237
