idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328           10      8929270      4463281           32 mlx5_comp0
  2 529            8      8903907      4405862           33 mlx5_comp1
  3 530           22      7764748      3533043           34 mlx5_comp2
  4 531            0      6265753      4085016           35 mlx5_comp3
  5 532           18      9430922      4294325           36 mlx5_comp4
  6 533           69      8930071      4716240           37 mlx5_comp5
  7 534            6      8419250      3139318           38 mlx5_comp6
  8 535           47      6762324      4063575           39 mlx5_comp7
total            308     65406245     32700660
