idx irq        fired       rxpkts       txpkts         cpus name
  0 327          130            0            0         0-31 mlx5_async0
  1 328           41     10205790      2694121           32 mlx5_comp0
  2 539           27      8310308      3686582           33 mlx5_comp1
  3 540           29      4729498      6918369           34 mlx5_comp2
  4 541           26      8520959      4244422           35 mlx5_comp3
  5 542            3     11435456      3750167           36 mlx5_comp4
  6 543           29      5940322      7419948           37 mlx5_comp5
  7 544           25     11307516      2662878           38 mlx5_comp6
  8 545           77      8248926      2979500           39 mlx5_comp7
total            387     68698775     34355987
