idx irq        fired       rxpkts       txpkts         cpus name
  0 327          130            0            0         0-31 mlx5_async0
  1 328            3      7748388      3892478           32 mlx5_comp0
  2 539           14      7500255      3748685           33 mlx5_comp1
  3 540            7      7039884      3517917           34 mlx5_comp2
  4 541           89      7442752      3713995           35 mlx5_comp3
  5 542            7      7731600      3698902           36 mlx5_comp4
  6 543           43      7426870      3870781           37 mlx5_comp5
  7 544           15      7400751      3723452           38 mlx5_comp6
  8 545           19      7785688      3864654           39 mlx5_comp7
total            327     60076188     30030864
