idx irq        fired       rxpkts       txpkts         cpus name
  0 327          130            0            0         0-31 mlx5_async0
  1 328           10      9081609      4633330           32 mlx5_comp0
  2 539           24      8979294      4413414           33 mlx5_comp1
  3 540           11      9685409      4855841           34 mlx5_comp2
  4 541          111      9275000      4558321           35 mlx5_comp3
  5 542           18      9330213      4640632           36 mlx5_comp4
  6 543           41      8706268      4665155           37 mlx5_comp5
  7 544           19      9243139      4489489           38 mlx5_comp6
  8 545           35      9779068      4786904           39 mlx5_comp7
total            399     74080000     37043086
