idx irq        fired       rxpkts       txpkts         cpus name
  0 327          150            0            0         0-31 mlx5_async0
  1 328          344      6610491      3413090           32 mlx5_comp0
  2 539          339      6907560      3311792           33 mlx5_comp1
  3 540          326      7016907      3443542           34 mlx5_comp2
  4 541          334      6888468      3318057           35 mlx5_comp3
  5 542          308      6427734      3458756           36 mlx5_comp4
  6 543          351      6620049      3377204           37 mlx5_comp5
  7 544          342      6874668      3316116           38 mlx5_comp6
  8 545          284      6951513      3512143           39 mlx5_comp7
total           2778     54297390     27150700
