idx irq        fired       rxpkts       txpkts         cpus name
  0 327          131            0            0         0-31 mlx5_async0
  1 328           17      6489443      2892373           32 mlx5_comp0
  2 529            6      5834319      3181344           33 mlx5_comp1
  3 530           21      5944053      2971028           34 mlx5_comp2
  4 531            0      6249309      3243378           35 mlx5_comp3
  5 532           24      5844312      2921020           36 mlx5_comp4
  6 533           51      5784109      2906564           37 mlx5_comp5
  7 534           22      6363606      2791082           38 mlx5_comp6
  8 535           36      5562182      3121723           39 mlx5_comp7
total            308     48071333     24028512
