idx irq        fired       rxpkts       txpkts         cpus name
  0 327        24983            0            0         0-31 mlx5_async0
  1 328       381887      4222912      2249672           32 mlx5_comp0
  2 539       360798      4659085      2239702           33 mlx5_comp1
  3 540       357172      4587392      2241689           34 mlx5_comp2
  4 541       357471      4520423      2249720           35 mlx5_comp3
  5 542       362861      4309144      2263910           36 mlx5_comp4
  6 543       361008      4662086      2258282           37 mlx5_comp5
  7 544       350569      4479840      2278004           38 mlx5_comp6
  8 545       365483      4653658      2255492           39 mlx5_comp7
total        2922232     36094540     18036471
