idx irq        fired       rxpkts       txpkts         cpus name
  0 327          211            0            0         0-31 mlx5_async0
  1 328          655      1538980       742366           32 mlx5_comp0
  2 529          670      1498028       757492           33 mlx5_comp1
  3 530          634      1546589       727042           34 mlx5_comp2
  4 531          779      1458165       753520           35 mlx5_comp3
  5 532          607      1507236       760640           36 mlx5_comp4
  6 533          499      1479462       757824           37 mlx5_comp5
  7 534          699      1497376       755032           38 mlx5_comp6
  8 535          581      1555715       773437           39 mlx5_comp7
total           5335     12081551      6027353
