idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            2      5055838      8240103           32 mlx5_comp0
  2 539            8      7858576      2531551           33 mlx5_comp1
  3 540            3      4784034      6761264           34 mlx5_comp2
  4 541           86     16518178      2630198           35 mlx5_comp3
  5 542           16     12844782      1968973           36 mlx5_comp4
  6 543           14      5248664      4495508           37 mlx5_comp5
  7 544            5      9159984      2476960           38 mlx5_comp6
  8 545           24      6270987      4762690           39 mlx5_comp7
total            287     67741043     33867247
