idx irq        fired       rxpkts       txpkts         cpus name
  0 327        24629            0            0         0-31 mlx5_async0
  1 328       365151      4151717      2253409           32 mlx5_comp0
  2 539       368288      4475916      2233265           33 mlx5_comp1
  3 540       356243      4657990      2234941           34 mlx5_comp2
  4 541       360421      4637469      2246617           35 mlx5_comp3
  5 542       382927      4402607      2254697           36 mlx5_comp4
  6 543       341860      4525384      2268088           37 mlx5_comp5
  7 544       334251      4694788      2274665           38 mlx5_comp6
  8 545       359511      4532505      2266096           39 mlx5_comp7
total        2893281     36078376     18031778
