idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328           36      7861154      3925778           32 mlx5_comp0
  2 539           19      7263172      3707876           33 mlx5_comp1
  3 540           12      7852367      3596846           34 mlx5_comp2
  4 541           18      7185422      3632137           35 mlx5_comp3
  5 542           11      7778602      3887492           36 mlx5_comp4
  6 543           13      7378632      3931414           37 mlx5_comp5
  7 544            9      7300525      3648772           38 mlx5_comp6
  8 545           64      7436390      3695149           39 mlx5_comp7
total            310     60056264     30025464
