idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            0      7439386      3711767           32 mlx5_comp0
  2 539            0      7677462      3810479           33 mlx5_comp1
  3 540            1      7399257      3694151           34 mlx5_comp2
  4 541          102      7616443      3776343           35 mlx5_comp3
  5 542            7      7628179      3852642           36 mlx5_comp4
  6 543            6      7707837      3810412           37 mlx5_comp5
  7 544            5      7115844      3834408           38 mlx5_comp6
  8 545            0      7558276      3553279           39 mlx5_comp7
total            249     60142684     30043481
