idx irq        fired       rxpkts       txpkts         cpus name
  0 327         7692            0            0         0-31 mlx5_async0
  1 328       295275      5959123      4285607           32 mlx5_comp0
  2 539       302997      8433129      2974239           33 mlx5_comp1
  3 540       264402      8830830      4413400           34 mlx5_comp2
  4 541       266524      9054436      4530184           35 mlx5_comp3
  5 542       301447      8569961      2943183           36 mlx5_comp4
  6 543       293680      5970655      4214501           37 mlx5_comp5
  7 544       283584      8600615      4431853           38 mlx5_comp6
  8 545       286505      8781302      4298459           39 mlx5_comp7
total        2302106     64200051     32091426
