idx irq        fired       rxpkts       txpkts         cpus name
  0 327          204            0            0         0-31 mlx5_async0
  1 328          690      7317683      3913388           32 mlx5_comp0
  2 539         1216      6336438      3334448           33 mlx5_comp1
  3 540         1077      6127527      3385134           34 mlx5_comp2
  4 541          758      7028411      3534352           35 mlx5_comp3
  5 542          889      7090585      3078625           36 mlx5_comp4
  6 543          823      6864070      3484634           37 mlx5_comp5
  7 544          863      6817617      3171617           38 mlx5_comp6
  8 545          641      7481084      3628484           39 mlx5_comp7
total           7161     55063415     27530682
