idx irq        fired       rxpkts       txpkts         cpus name
  0 327          182            0            0         0-31 mlx5_async0
  1 328          604      4723102      2254599           32 mlx5_comp0
  2 539          518      4601899      2260118           33 mlx5_comp1
  3 540          577      4178904      2245275           34 mlx5_comp2
  4 541          733      4516247      2246103           35 mlx5_comp3
  5 542          601      4354607      2266563           36 mlx5_comp4
  6 543          686      4834603      2257109           37 mlx5_comp5
  7 544          639      4395528      2249903           38 mlx5_comp6
  8 545          563      4489665      2251801           39 mlx5_comp7
total           5103     36094555     18031471
