idx irq        fired       rxpkts       txpkts         cpus name
  0 327          171            0            0         0-31 mlx5_async0
  1 328          969      4441368      2270413           32 mlx5_comp0
  2 539          833      4500340      2276081           33 mlx5_comp1
  3 540          868      4270389      2291314           34 mlx5_comp2
  4 541          395      4802098      2281942           35 mlx5_comp3
  5 542          792      4795464      2273029           36 mlx5_comp4
  6 543          680      4583930      2212329           37 mlx5_comp5
  7 544          831      4260882      2187765           38 mlx5_comp6
  8 545          698      4453197      2240053           39 mlx5_comp7
total           6237     36107668     18032926
