idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      1433184       748137           32 mlx5_comp0
  2 539            0      1515679       756027           33 mlx5_comp1
  3 540            0      1534049       715051           34 mlx5_comp2
  4 541            0      1457638       725874           35 mlx5_comp3
  5 542            0      1520651       793852           36 mlx5_comp4
  6 543            0      1534136       755115           37 mlx5_comp5
  7 544            0      1595503       764636           38 mlx5_comp6
  8 545            0      1496841       763544           39 mlx5_comp7
total            127     12087681      6022236
