idx irq        fired       rxpkts       txpkts         cpus name
  0 327          149            0            0         0-31 mlx5_async0
  1 328          322      1553806       718886           32 mlx5_comp0
  2 539          344      1539167       754012           33 mlx5_comp1
  3 540          338      1556912       754532           34 mlx5_comp2
  4 541          339      1415932       752237           35 mlx5_comp3
  5 542          296      1499455       759662           36 mlx5_comp4
  6 543          338      1550764       766704           37 mlx5_comp5
  7 544          311      1493027       760470           38 mlx5_comp6
  8 545          318      1477712       759742           39 mlx5_comp7
total           2755     12086775      6026245
