idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            3      5800453      2978934           32 mlx5_comp0
  2 539            2      6074222      3023813           33 mlx5_comp1
  3 540            4      5968701      3004737           34 mlx5_comp2
  4 541          105      6074255      3015376           35 mlx5_comp3
  5 542            4      6034051      3013376           36 mlx5_comp4
  6 543           12      5757029      2974438           37 mlx5_comp5
  7 544            4      6189947      3003691           38 mlx5_comp6
  8 545            8      6205125      3020219           39 mlx5_comp7
total            269     48103783     24034584
