idx irq        fired       rxpkts       txpkts         cpus name
  0 327          186            0            0         0-31 mlx5_async0
  1 328          566      4360271      2216653           32 mlx5_comp0
  2 529          564      4564182      2260885           33 mlx5_comp1
  3 530          538      4546054      2230062           34 mlx5_comp2
  4 531          578      4404943      2255199           35 mlx5_comp3
  5 532          512      4172421      2225661           36 mlx5_comp4
  6 533          409      4928364      2302768           37 mlx5_comp5
  7 534          615      4507849      2257812           38 mlx5_comp6
  8 535          458      4572743      2275006           39 mlx5_comp7
total           4426     36056827     18024046
