idx irq        fired       rxpkts       txpkts         cpus name
  0 317          398            0            0        32-63 mlx5_async0
  1 318           42      7801982      3690673           16 mlx5_comp0
  2 341           12      7705864      3720883           17 mlx5_comp1
  3 342            4      7332101      3768421           18 mlx5_comp2
  4 343            4      7603336      3838519           19 mlx5_comp3
  5 344           57      7566531      3713205           20 mlx5_comp4
  6 345           12      7336049      3714747           21 mlx5_comp5
  7 346            5      7239278      3820131           22 mlx5_comp6
  8 347           14      7527491      3761620           23 mlx5_comp7
total            548     60112632     30028199
