idx irq        fired       rxpkts       txpkts         cpus name
  0 327        15450            0            0         0-31 mlx5_async0
  1 328       314656      5909437      2993671           32 mlx5_comp0
  2 539       296390      6312969      3006959           33 mlx5_comp1
  3 540       309005      6057973      2979289           34 mlx5_comp2
  4 541       305732      6059065      3018036           35 mlx5_comp3
  5 542       308075      5835174      3009113           36 mlx5_comp4
  6 543       308951      5613221      3000967           37 mlx5_comp5
  7 544       305830      6150369      3027753           38 mlx5_comp6
  8 545       305219      6152886      3004954           39 mlx5_comp7
total        2469308     48091094     24040742
