idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328           32      4459703      2235626           32 mlx5_comp0
  2 539           26      4621582      2187746           33 mlx5_comp1
  3 540           11      4526757      2353886           34 mlx5_comp2
  4 541           20      4227940      2262312           35 mlx5_comp3
  5 542            1      4329684      2230090           36 mlx5_comp4
  6 543            9      4709941      2334556           37 mlx5_comp5
  7 544           10      4532896      2255082           38 mlx5_comp6
  8 545           67      4666752      2171087           39 mlx5_comp7
total            305     36075255     18030385
