idx irq        fired       rxpkts       txpkts         cpus name
  0 327          175            0            0         0-31 mlx5_async0
  1 328          435      5928797      3044500           32 mlx5_comp0
  2 539          473      5901426      2981840           33 mlx5_comp1
  3 540          475      6293253      3015317           34 mlx5_comp2
  4 541          406      6445580      2981915           35 mlx5_comp3
  5 542          487      5953604      3039608           36 mlx5_comp4
  6 543          512      5824868      2992681           37 mlx5_comp5
  7 544          457      5835756      2998747           38 mlx5_comp6
  8 545          527      5870050      2962842           39 mlx5_comp7
total           3947     48053334     24017450
