idx irq        fired       rxpkts       txpkts         cpus name
  0 327        28306            0            0         0-31 mlx5_async0
  1 328       350977      4519131      2235356           32 mlx5_comp0
  2 539       362961      4507806      2246131           33 mlx5_comp1
  3 540       369976      4456269      2258433           34 mlx5_comp2
  4 541       351372      4730940      2248076           35 mlx5_comp3
  5 542       362340      4585169      2241535           36 mlx5_comp4
  6 543       362753      4492627      2268875           37 mlx5_comp5
  7 544       357636      4518946      2261107           38 mlx5_comp6
  8 545       363755      4264004      2273087           39 mlx5_comp7
total        2910076     36074892     18032600
