idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      9034644      4624683           32 mlx5_comp0
  2 529            0      9363463      4772433           33 mlx5_comp1
  3 530            0      9439462      4626324           34 mlx5_comp2
  4 531            0      9079519      4673101           35 mlx5_comp3
  5 532            0      9157798      4678130           36 mlx5_comp4
  6 533            0     10006084      5004714           37 mlx5_comp5
  7 534            0      9429621      4538046           38 mlx5_comp6
  8 535            0      9353827      4517046           39 mlx5_comp7
total            127     74864418     37434477
