idx irq        fired       rxpkts       txpkts         cpus name
  0 327          130            0            0         0-31 mlx5_async0
  1 328           15      7016353      3761254           32 mlx5_comp0
  2 529            8      7717327      4026663           33 mlx5_comp1
  3 530            9      7327286      3688184           34 mlx5_comp2
  4 531            7      7372284      3892895           35 mlx5_comp3
  5 532           20      7522689      3831393           36 mlx5_comp4
  6 533           55      7783467      3648368           37 mlx5_comp5
  7 534           19      7293611      3689261           38 mlx5_comp6
  8 535           37      8052711      3499249           39 mlx5_comp7
total            300     60085728     30037267
