idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328           31      7454809      3790838           32 mlx5_comp0
  2 539           23      7677719      3583002           33 mlx5_comp1
  3 540           10      7289705      3860296           34 mlx5_comp2
  4 541           22      7123455      3518072           35 mlx5_comp3
  5 542            0      7465045      3566583           36 mlx5_comp4
  6 543           14      7490530      3893671           37 mlx5_comp5
  7 544           12      7545689      3900580           38 mlx5_comp6
  8 545           59      7225993      3520465           39 mlx5_comp7
total            300     59272945     29633507
