idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      3003648      1483239           32 mlx5_comp0
  2 539            0      3222450      1606930           33 mlx5_comp1
  3 540            3      2989185      1536280           34 mlx5_comp2
  4 541          104      3025185      1468925           35 mlx5_comp3
  5 542            5      2968610      1480046           36 mlx5_comp4
  6 543            2      3084997      1498847           37 mlx5_comp5
  7 544            0      2834561      1437369           38 mlx5_comp6
  8 545            4      2969577      1506785           39 mlx5_comp7
total            245     24098213     12018421
