idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      5879474      3039991           32 mlx5_comp0
  2 539            0      6223480      3094131           33 mlx5_comp1
  3 540            0      5771370      3127997           34 mlx5_comp2
  4 541            0      6128039      2924881           35 mlx5_comp3
  5 542            0      6199127      3063480           36 mlx5_comp4
  6 543            0      5866615      2939293           37 mlx5_comp5
  7 544            0      5820315      2931991           38 mlx5_comp6
  8 545            0      6185528      2908138           39 mlx5_comp7
total            127     48073948     24029902
