idx irq        fired       rxpkts       txpkts         cpus name
  0 327          219            0            0         0-31 mlx5_async0
  1 328         1096      8844438      4555385           32 mlx5_comp0
  2 539          893      9406377      4706643           33 mlx5_comp1
  3 540          997      9111702      4703338           34 mlx5_comp2
  4 541          764      9403510      4578354           35 mlx5_comp3
  5 542          950      9411605      4805460           36 mlx5_comp4
  6 543          760      9153372      4420817           37 mlx5_comp5
  7 544         1088      9406174      4705655           38 mlx5_comp6
  8 545          798      9621409      4706073           39 mlx5_comp7
total           7565     74358587     37181725
