idx irq        fired       rxpkts       txpkts         cpus name
  0 327        50872            0            0         0-31 mlx5_async0
  1 328       561889      1642748       774036           32 mlx5_comp0
  2 539       578847      1507623       795807           33 mlx5_comp1
  3 540       615048      1476894       788284           34 mlx5_comp2
  4 541       604560      1406024       783212           35 mlx5_comp3
  5 542       516205      1530113       563933           36 mlx5_comp4
  6 543       586087      1528682       777164           37 mlx5_comp5
  7 544       597881      1468994       767708           38 mlx5_comp6
  8 545       589590      1531842       769670           39 mlx5_comp7
total        4700979     12092920      6019814
