idx irq        fired       rxpkts       txpkts         cpus name
  0 327          154            0            0         0-31 mlx5_async0
  1 328          269      4725089      2224372           32 mlx5_comp0
  2 539          323      4334391      2238287           33 mlx5_comp1
  3 540          288      4680907      2240106           34 mlx5_comp2
  4 541          301      4441472      2243807           35 mlx5_comp3
  5 542          303      4333030      2261849           36 mlx5_comp4
  6 543          344      4312737      2261038           37 mlx5_comp5
  7 544          300      4630363      2278329           38 mlx5_comp6
  8 545          331      4656344      2283930           39 mlx5_comp7
total           2613     36114333     18031718
