idx irq        fired       rxpkts       txpkts         cpus name
  0 327          131            0            0         0-31 mlx5_async0
  1 328           37      6111197      3017725           32 mlx5_comp0
  2 529           21      6296763      2997056           33 mlx5_comp1
  3 530           43      6014997      3019563           34 mlx5_comp2
  4 531            7      5652292      3015378           35 mlx5_comp3
  5 532           29      6120911      2966610           36 mlx5_comp4
  6 533          102      6223874      2985679           37 mlx5_comp5
  7 534           44      5907291      2990346           38 mlx5_comp6
  8 535           50      5732311      3031124           39 mlx5_comp7
total            464     48059636     24023481
