idx irq        fired       rxpkts       txpkts         cpus name
  0 327          179            0            0         0-31 mlx5_async0
  1 328          572      8875293      3440151           32 mlx5_comp0
  2 539          644      7579742      4439271           33 mlx5_comp1
  3 540          676      5960330      3790429           34 mlx5_comp2
  4 541          685      6475403      3091040           35 mlx5_comp3
  5 542          742      8310863      4198790           36 mlx5_comp4
  6 543          718      6183521      3237764           37 mlx5_comp5
  7 544          671      8398645      4154327           38 mlx5_comp6
  8 545          504      6876018      2979774           39 mlx5_comp7
total           5391     58659815     29331546
