idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      6040555      3003920           32 mlx5_comp0
  2 539            0      6070034      2895165           33 mlx5_comp1
  3 540            0      6075614      3016035           34 mlx5_comp2
  4 541            0      6004978      3035575           35 mlx5_comp3
  5 542            0      6141972      3032856           36 mlx5_comp4
  6 543            0      5860181      3042348           37 mlx5_comp5
  7 544            0      6089650      2929576           38 mlx5_comp6
  8 545            0      5793280      3068776           39 mlx5_comp7
total            127     48076264     24024251
