idx irq        fired       rxpkts       txpkts         cpus name
  0 327          180            0            0         0-31 mlx5_async0
  1 328          663      7576494      3875036           32 mlx5_comp0
  2 539          559      7154114      3797610           33 mlx5_comp1
  3 540          695      7506177      3846527           34 mlx5_comp2
  4 541          756      7308056      3684164           35 mlx5_comp3
  5 542          649      7837975      3621274           36 mlx5_comp4
  6 543          725      7736821      3709779           37 mlx5_comp5
  7 544          716      7704006      3763149           38 mlx5_comp6
  8 545          607      7208128      3716739           39 mlx5_comp7
total           5550     60031771     30014278
